,nn2,nn16,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_Prime_Ligand_efficiency_ln,lig_C,lig_HD,as_flex_all,AlogP,predicted_score
487,1.745,0.795,-24.413087950069905,4.2632564145606005e-14,-24.413087950029894,0.0,-8.287112204660632,4.0,0.0,31.0,-0.9683,2.398975356097592
488,0.10400000000000001,0.22,-22.089178668619198,2.8421709430404e-14,-22.089178668618803,0.0,-7.498252679465691,4.0,0.0,22.0,-0.9683,2.1082315867604304
489,0.131,0.493,-21.791276011361298,-1.29662154187618,-21.7912760113359,-1.29662154187618,-6.413168818300541,4.0,0.0,28.0,2.2491,0.4525688553622649
490,0.564,-0.032,-35.719686392552795,-1.5280802441678405,-35.71968639256371,-1.5280802441678,-10.5122976209727,4.0,0.0,35.0,2.2491,1.3739813060739243
491,-0.956,3.407,-40.2413702303711,-1.42484939433056,-40.2413702304111,-1.42484939433056,-11.288062240251696,4.0,1.0,43.0,1.5091,0.0
492,1.148,0.27699999999999997,-29.5426227117605,-0.7469932373410021,-29.54262271180049,-0.7469932373410021,-8.28696841090518,5.0,0.0,25.0,2.0958,0.2360316179315841
493,-0.265,4.235,-40.0044141559556,-1.26774245347897,-40.004414155937404,-1.26774245347902,-11.221593953985698,3.0,0.0,43.0,2.0069999999999997,6.723662199474568
494,5.21,2.8810000000000002,-40.690183199767496,-1.31004937667083,-40.69018319972381,-1.31004937667079,-10.973471499299698,6.0,2.0,38.0,0.5071,0.31532606763535725
495,-0.63,-0.7959999999999999,-15.5979148153456,-1.7388365566046,-15.5979148153201,-1.7388365566046,-5.065176462754639,6.0,0.0,40.0,0.3302,3.8515093403995313
496,-1.506,3.965,-31.085214745489804,-2.11151000699792,-31.085214745500693,-2.11151000699793,-8.383169876246491,2.0,0.0,35.0,2.9901,1.3050217362271823
497,3.695,0.758,-26.110890797328487,-1.36765999533664,-26.110890797368487,-1.36765999533665,-6.382454128750041,10.0,1.0,40.0,0.8557,0.9279749395979472
498,-0.47,4.67,-38.7063365094764,-3.128048298762319,-38.7063365094764,-3.128048298762319,-10.438460757076902,1.0,0.0,41.0,3.1683,9.090996882983776
499,0.125,0.539,-27.2289247324754,-1.14346818200877,-27.228924732475,-1.1434681820088,-7.81338712017776,4.0,0.0,40.0,2.5228,3.27430432996378
500,0.486,3.491,-31.541760212559897,-0.8248927081593679,-31.541760212559897,-0.8248927081593679,-9.050962732238087,5.0,0.0,38.0,2.3446,3.8986877393631008
501,1.8119999999999998,-0.122,-18.55261484163489,2.8421709430404e-14,-18.5526148416345,0.0,-6.297753123116902,3.0,3.0,24.0,-3.6119,0.10667982765700446
502,3.455,9.132,-24.9567516238058,-1.5156561698146598,-24.9567516238058,-1.5156561698146598,-6.85802650612386,1.0,0.0,21.0,2.5039,7.817123739909316
503,3.201,0.335,-29.164988481454202,-1.1628791180141202,-29.164988481428693,-1.1628791180141202,-8.181038650776651,5.0,0.0,34.0,3.063,5.880822238688708
504,0.26899999999999996,3.069,-30.191140604973,-1.40506892570833,-30.191140605009398,-1.4050689257083502,-8.296417964969248,6.0,2.0,32.0,-0.1573,0.0
505,1.82,0.63,-27.300474068964807,-4.2632564145606005e-14,-27.30047406897571,0.0,-9.7789492146018,4.0,0.0,25.0,-0.9129999999999999,0.0
506,2.1,3.923,-34.008226858408285,-1.9038613070044097,-34.0082268583901,-1.9038613070044497,-9.345339679494368,1.0,0.0,34.0,2.5039,2.82266029352552
507,1.57,0.12,-29.7033247734253,-1.2880990956721896,-29.703324773399807,-1.2880990956721896,-8.010496935720019,7.0,2.0,31.0,0.3289,0.0
508,7.315,3.1039999999999996,-37.06225053092929,-1.2682980286197505,-37.062250530969294,-1.2682980286197505,-9.995077876753829,6.0,2.0,35.0,0.5071,0.2648598087559037
509,4.15,0.245,-28.17361125646489,-1.32995079507377,-28.173611256508604,-1.32995079507378,-8.08446655470064,2.0,0.0,33.0,1.9278,1.9516440845409568
510,0.203,3.089,-31.736606691343695,-1.38690681741969,-31.736606691303702,-1.38690681741973,-8.72110654401234,6.0,2.0,31.0,-0.1573,0.44973212648288735
511,1.32,-0.327,-18.285033494485106,-1.20273928287675,-18.2850334945106,-1.20273928287676,-5.2469220360888205,5.0,0.0,25.0,2.3859,0.5952169659724865
512,2.174,3.574,-25.779562551426395,-1.3147029176762302,-25.779562551451807,-1.3147029176762397,-6.9523229603966605,7.0,0.0,31.0,3.3147,0.0
513,2.7960000000000003,0.315,-18.863936708789,-1.3847443493040898,-18.863936708799887,-1.3847443493040401,-5.413039316257301,5.0,0.0,20.0,2.3859,0.0888283145597391
514,-0.22399999999999998,5.9129999999999985,-46.103390790885896,-3.5333975705043805,-46.103390790885896,-3.5333975705043805,-12.433324332335598,1.0,0.0,43.0,3.1683,8.119946620507482
515,0.092,-0.405,-31.63692324170189,-0.7445786812147471,-31.636923241658202,-0.7445786812147329,-8.874438335424019,5.0,0.0,31.0,2.0958,0.4923800295873898
516,0.429,-1.089,-20.1502999553268,0.0,-20.150299955301296,0.0,-6.840093192179849,4.0,0.0,29.0,-0.9683,5.778127227452678
517,-0.27699999999999997,3.3360000000000003,-39.1851461411934,-1.44496660532732,-39.1851461411934,-1.44496660532732,-10.991781989603298,4.0,1.0,39.0,1.5091,0.0
518,0.43,-1.078,-20.4647143780603,1.4210854715202e-14,-20.464714378104,0.0,-6.946822320640999,4.0,0.0,29.0,-0.9683,0.0
519,-0.21,-1.48,-31.419351963573693,-1.5439681303013797,-31.419351963533696,-1.5439681303013402,-9.01583747314582,4.0,0.0,41.0,2.5228,2.938012484774049
520,-0.293,4.218,-39.3603477385295,-1.27017445653517,-39.36034773848589,-1.27017445653516,-11.0409275958289,3.0,0.0,43.0,2.0069999999999997,4.851499485719459
521,-0.23,-0.7659999999999999,-22.2474600804308,-1.53310152627841,-22.2474600804053,-1.53310152627841,-6.547423712123011,4.0,0.0,21.0,1.9075,1.8476432479408929
522,-0.07200000000000001,1.2309999999999999,-24.6823416656007,-0.6161286201783579,-24.6823416656007,-0.6161286201783871,-6.923616352063979,5.0,0.0,31.0,3.063,2.0960302657667422
523,0.42,4.915,-21.4526858551762,-2.4133879621370498,-21.4526858551362,-2.41338796213709,-5.785435658017651,2.0,0.0,30.0,2.9901,0.1390111916232019
524,-0.9890000000000002,-0.8429999999999999,-14.503349060286698,-1.7459801098711298,-14.5033490602864,-1.7459801098711598,-4.70973352277866,6.0,0.0,41.0,0.3302,2.6531078392068834
525,1.588,-1.6119999999999999,-23.558249222698606,4.2632564145606005e-14,-23.558249222658606,0.0,-7.996934064758621,3.0,3.0,28.0,-3.6119,0.10508379367809867
526,0.218,-0.9690000000000001,-17.203716470092303,1.4210854715202e-14,-17.203716470052303,0.0,-5.83986462574535,4.0,1.0,29.0,-1.6156,0.0
527,-0.15,-0.5920000000000001,-21.5075651330226,-1.23346601282351,-21.5075651330662,-1.23346601282353,-6.329672755131679,4.0,0.0,26.0,2.1122,0.0
528,-0.4,3.2460000000000004,-27.5321276040377,-1.3844205659647,-27.532127604070396,-1.38442056596466,-7.723006652650532,4.0,1.0,43.0,1.5091,0.0
529,0.55,-0.701,-18.8599948590418,2.8421709430404e-14,-18.859994859085397,0.0,-6.75559447972669,4.0,0.0,20.0,-0.9129999999999999,0.03212891475941563
530,-0.812,-0.11,-26.131179391530104,-1.3465953031923896,-26.1311793915298,-1.34659530319242,-7.18075507601108,6.0,2.0,24.0,-0.1573,0.0
531,-0.14,3.008,-36.993420642931596,-1.5020575530205102,-36.993420642931596,-1.5020575530205102,-10.3769834950119,4.0,1.0,32.0,1.5091,0.0
532,-1.172,0.8499999999999999,-20.813713327032,-1.34742734417249,-20.8137133270575,-1.3474273441725002,-6.12547228681674,4.0,0.0,38.0,2.2491,1.3625951758167558
533,0.505,2.376,-32.553907115398005,-1.3823198184922296,-32.5539071154344,-1.3823198184922498,-8.945697791147419,7.0,0.0,32.0,3.1092,1.2351726879822904
534,0.9620000000000001,-0.8759999999999999,-26.8992358930846,-1.1661565585281202,-26.8992358930846,-1.1661565585281202,-8.14490320026799,3.0,0.0,32.0,1.7929,2.6131049019166013
535,2.458,-0.462,-14.3460222483955,2.8421709430404e-14,-14.3460222483955,0.0,-4.48702363608999,8.0,0.0,25.0,1.8745,0.5784115091498674
536,-0.955,-0.013999999999999999,-27.259713497416293,-1.3912630016112797,-27.259713497416,-1.39126300161131,-7.3514952654398895,7.0,2.0,27.0,0.3289,0.0
537,0.685,3.627,-29.1127902519875,-2.3489097890285096,-29.112790251994696,-2.3489097890285096,-7.851239512165652,2.0,0.0,27.0,2.9901,0.1508017706982565
538,-0.191,2.2769999999999997,-43.631710597394,-2.5764174130892896,-43.6317105974049,-2.5764174130892497,-11.7667529378174,1.0,0.0,58.0,3.1683,6.095346397394389
539,4.218,6.0710000000000015,-33.3914739732536,-2.17587886641215,-33.3914739732973,-2.17587886641218,-9.00512996380903,1.0,0.0,38.0,3.1683,6.2399356004733475
540,1.295,0.539,-29.110270440476604,-0.8128380725677,-29.1102704405166,-0.8128380725677,-8.814389219593401,3.0,0.0,26.0,1.3163,0.0
541,-0.498,0.496,-26.5339038447783,-1.40722730792804,-26.533903844818298,-1.40722730792804,-8.034283174433893,3.0,0.0,31.0,1.7929,0.35142291610238474
542,0.451,-1.13,-20.241373961755,-1.4210854715202e-14,-20.2413739617114,0.0,-6.8710085975452975,4.0,0.0,29.0,-0.9683,0.0
543,-0.258,-0.02,-28.91600071708309,-1.3463614981011496,-28.916000717126693,-1.34636149810117,-7.946014062971699,6.0,2.0,27.0,-0.1573,0.8750833346379715
544,8.138999999999998,2.194,-34.594830726599,-1.08888022024325,-34.5948307265589,-1.0888802202433001,-9.329655438946249,6.0,2.0,27.0,0.5071,0.3792004529859265
545,-1.194,3.62,-30.303848540776,-2.2752513696316803,-30.303848540736,-2.2752513696317203,-8.17244829419199,1.0,2.0,41.0,1.7573,0.2828495232578215
546,2.8789999999999996,0.314,-31.123745408291093,-2.089445446779409,-31.123745408291093,-2.08944544677944,-7.60777864398396,10.0,1.0,29.0,0.8557,0.5107099331153409
547,-0.513,1.151,-28.5016918249021,-1.33607051525496,-28.5016918249021,-1.33607051525496,-8.38804304919887,4.0,0.0,31.0,2.1122,0.4743122205621808
548,0.17600000000000002,-1.06,-17.088042006456803,0.0,-17.088042006431394,0.0,-5.800598504993968,4.0,1.0,19.0,-1.6156,4.035394242323178
549,4.368,3.82,-35.0173471399175,-1.28396095057828,-35.01734713995389,-1.28396095057829,-10.048288421742305,4.0,0.0,37.0,2.5228,1.0489084540590812
550,0.46,-1.127,-19.7737547085162,1.4210854715202e-14,-19.7737547084762,0.0,-6.712273527710002,4.0,0.0,29.0,-0.9683,0.0
551,-0.6759999999999999,0.488,-26.9158295969391,-1.8741869522560093,-26.915829596979197,-1.8741869522560093,-7.25875544752293,1.0,2.0,37.0,1.7573,2.1946641921133825
552,4.0760000000000005,6.08,-35.2525297301108,-2.17283826934431,-35.252529730118106,-2.17283826934431,-9.507026015891608,1.0,0.0,38.0,3.1683,1.9961142331876287
553,0.589,0.317,-23.58213575837729,-1.31554548293376,-23.582135758420897,-1.31554548293377,-6.9402185367990885,4.0,0.0,34.0,1.8584,1.7863216126869703
554,-1.804,3.207,-29.9136325345826,-1.5888663835810801,-29.913632534593496,-1.58886638358109,-8.39103996581958,5.0,0.0,47.0,3.063,5.931331458560227
555,1.902,-0.185,-30.55870695665,-1.02911559447884,-30.558706956606297,-1.02911559447882,-9.252965811986448,3.0,0.0,39.0,1.7929,0.928706371692702
556,0.038,4.407,-31.7352760494068,-2.2696184319606494,-31.735276049446806,-2.2696184319606494,-8.558480691543378,1.0,2.0,40.0,1.7573,0.3440259973628605
557,-0.361,3.358,-25.948334752542,-1.8507232293717888,-25.948334752582003,-1.8507232293718097,-7.130510020100559,1.0,0.0,30.0,2.5039,0.7133324551693915
558,-0.08,8.054999999999998,-29.3375866835922,-1.4371234915986002,-29.337586683632306,-1.4371234915986002,-8.41847131984926,3.0,0.0,42.0,2.3124,3.4540618560394107
559,1.185,-1.18,-0.8051631745001939,1.4210854715202e-14,-0.8051631744601759,0.0,-0.27331559136601397,4.0,0.0,31.0,-0.9683,0.0
560,4.093,6.09,-34.0654586038727,-2.1702715366395005,-34.0654586038982,-2.17027153663952,-9.186892505863812,1.0,0.0,37.0,3.1683,7.6280565169524825
561,0.141,-1.3319999999999999,-25.2171921179179,-0.7887334849494319,-25.217192117961503,-0.7887334849494609,-7.635591940208441,3.0,0.0,25.0,1.3163,0.0
562,4.255,0.331,-27.182946386350498,-1.3336261020698001,-27.182946386390494,-1.3336261020698101,-7.8001935541097405,2.0,0.0,33.0,1.9278,1.025598807517483
563,-0.489,-0.79,-15.074833995582598,-1.77688657982701,-15.074833995582598,-1.7768865798270401,-4.895314228747878,6.0,0.0,41.0,0.3302,4.1639438664314365
564,-0.13600000000000004,-0.55,-20.3721848719615,-1.22858133075195,-20.372184871936,-1.22858133075195,-5.99553053769776,4.0,0.0,26.0,2.1122,0.0
565,-0.11699999999999999,3.681,-32.5174376827272,-2.232394070597889,-32.5174376827599,-2.23239407059785,-8.769416787577859,2.0,0.0,36.0,2.9901,4.574428701784729
566,1.495,0.071,-22.60107881576189,0.0,-22.60107881576189,0.0,-7.672019061073369,4.0,1.0,29.0,-1.6156,0.9240015425766764
567,0.084,3.97,-37.0971441930124,-1.258909685391,-37.097144192986896,-1.25890968539105,-10.406078873285301,3.0,0.0,42.0,2.0069999999999997,8.316404484232905
568,0.165,-0.49,-18.482215995918494,-4.2632564145606005e-14,-18.482215995878494,0.0,-6.001807712783041,6.0,1.0,36.0,0.1662,1.9685890739756284
569,0.306,-0.16699999999999998,-18.1182194739704,-1.3948656248004498,-18.1182194739267,-1.3948656248004,-5.08232169863744,5.0,0.0,26.0,2.0958,0.13403183768200247
570,-0.049,1.681,-27.1459481378515,-1.32907706850192,-27.1459481378079,-1.3290770685018705,-7.98904791303212,4.0,0.0,34.0,2.2491,0.25348953565389504
571,-0.152,-0.6,-21.4199534048203,-1.23487286903615,-21.419953404845696,-1.2348728690361699,-6.303888638445189,4.0,0.0,26.0,2.1122,0.0
572,0.428,-0.768,-15.8608514422631,-4.2632564145606005e-14,-15.860851442219401,0.0,-5.6813101619563,4.0,0.0,21.0,-0.9129999999999999,0.7101597218648735
573,7.849999999999999,5.404,-32.742341328586896,-1.06411279115336,-32.742341328612405,-1.06411279115338,-8.83006959259999,6.0,2.0,33.0,0.5071,0.7294478577250163
574,-0.21,3.3310000000000004,-42.0239357875143,-1.44249955813781,-42.02393578749621,-1.4424995581378497,-11.788087732454601,4.0,1.0,40.0,1.5091,0.0
575,0.429,-1.088,-20.121610456561,2.8421709430404e-14,-20.121610456604696,0.0,-6.830354436646202,4.0,0.0,29.0,-0.9683,0.5565215829961624
576,-1.258,3.27,-34.3012084799848,-1.1801203075531799,-34.3012084799848,-1.1801203075531799,-9.842791192720034,4.0,0.0,45.0,2.5228,5.8412028652189685
577,1.73,0.522,-25.867654824120105,1.4210854715202e-14,-25.8676548241565,0.0,-9.26571759109059,4.0,0.0,26.0,-0.9129999999999999,0.0
578,0.22399999999999998,-0.8109999999999999,-15.676977230028601,0.0,-15.676977230035801,0.0,-5.32160739357778,5.0,1.0,23.0,-0.4138,0.8951226202550189
579,-1.5190000000000001,-0.467,-31.011734078605496,-1.54024907602822,-31.011734078645496,-1.54024907602822,-9.12674805691274,4.0,0.0,36.0,1.8584,1.4517792762744617
580,0.324,2.592,-19.182194585810095,-1.2945889718642405,-19.182194585853697,-1.29458897186427,-5.64531659918182,4.0,0.0,25.0,2.1122,0.0
581,-0.434,1.113,-27.5034154184796,-1.34630833454106,-27.503415418439488,-1.34630833454108,-8.09425047283133,4.0,0.0,31.0,2.1122,0.0
582,1.6,1.651,-29.969294874033896,-0.7723577762431831,-29.969294874073995,-0.7723577762431831,-9.074495896444713,3.0,0.0,26.0,1.3163,0.0
583,9.992,5.4479999999999995,-25.754345448378402,-1.40848834958162,-25.754345448414803,-1.4084883495816296,-7.39025404021803,2.0,0.0,33.0,1.9278,1.599669273578317
584,0.6559999999999999,0.08,-29.6755930205545,-1.12442627324506,-29.67559302053629,-1.12442627324511,-8.73352197112152,4.0,0.0,45.0,2.2491,0.0
585,-0.09300000000000004,-0.758,-22.864260112379302,-1.5305365482876598,-22.8642601123865,-1.5305365482876598,-6.72894785646209,4.0,0.0,21.0,1.9075,3.1898631520605933
586,1.0070000000000001,-1.272,-4.13242612780596,0.0,-4.13242612780596,0.0,-1.4027671988336496,4.0,0.0,33.0,-0.9683,1.3325455039137044
587,-1.524,3.24,-32.1127749174266,-1.32210166471508,-32.112774917459305,-1.32210166471503,-9.007918962499053,3.0,0.0,44.0,2.0069999999999997,7.790279275106203
588,-0.39899999999999997,4.8839999999999995,-32.4177569576535,-1.2647332171793602,-32.4177569576532,-1.26473321717938,-9.302331515716672,3.0,0.0,36.0,2.3124,2.062359542937504
589,1.649,-0.265,-16.1509783187903,-1.19537991321738,-16.1509783188303,-1.19537991321739,-4.63455120663643,5.0,0.0,26.0,2.3859,0.21082169893897146
590,0.856,2.249,-25.419559678084607,-1.3481824318943698,-25.4195596780592,-1.3481824318943698,-7.13041256108752,4.0,1.0,38.0,1.5091,0.0
591,1.89,3.87,-35.37306575651021,-1.4490726281528898,-35.37306575651021,-1.4490726281528898,-10.410287226827402,4.0,0.0,35.0,2.2491,3.157461708120321
592,-1.0190000000000001,4.4430000000000005,-35.6194114008395,-1.27100147702042,-35.61941140087949,-1.27100147702042,-9.99156168271705,3.0,0.0,44.0,2.0069999999999997,9.643167357676127
593,1.57,1.579,-28.9675583059761,-0.7725629492544358,-28.9675583059761,-0.7725629492544358,-8.77117696904361,3.0,0.0,26.0,1.3163,0.0
594,-0.133,0.08,-21.619002856539694,-1.31749948445052,-21.6190028565834,-1.31749948445054,-6.54608503575012,3.0,0.0,30.0,1.7929,1.0169925430302535
595,2.292,3.216,-31.31718114933761,-0.9914946883399842,-31.317181149377607,-0.9914946883399842,-8.98651938101203,4.0,0.0,39.0,2.5228,0.602083116342235
596,1.617,3.748,-36.5770637191126,-1.92521813129922,-36.577063719069,-1.9252181312992,-9.86423099348552,2.0,0.0,37.0,2.9901,3.8894201619307114
597,3.012,2.174,-28.443950376691603,-1.0732537398378001,-28.443950376731692,-1.0732537398378101,-7.670864425793568,6.0,2.0,33.0,0.5071,0.0
598,0.508,-1.071,-20.0276222129432,0.0,-20.0276222129432,0.0,-6.79844978278297,4.0,0.0,28.0,-0.9683,1.7152417026877218
599,-0.586,2.9019999999999997,-37.8537076423672,-1.26263747481386,-37.8537076423672,-1.26263747481386,-11.1403397112921,4.0,0.0,33.0,1.9075,3.7985117072276697
600,-0.636,-0.7979999999999999,-16.267370210276606,-1.7381564651430097,-16.267370210302,-1.7381564651430201,-5.282571528018911,6.0,0.0,40.0,0.3302,3.211525803438118
601,-1.808,8.256,-30.984272648598598,-1.5963788483344998,-30.984272648634892,-1.59637884833451,-8.69136403964551,5.0,0.0,49.0,3.063,3.949677503599089
602,0.26899999999999996,4.3839999999999995,-30.840175483565,-1.28223389333982,-30.840175483565,-1.28223389333982,-8.84964177890994,5.0,0.0,43.0,2.3446,5.631188822325813
603,4.05,3.642,-34.77988623857889,-1.378034706738419,-34.7798862385389,-1.37803470673843,-9.557388930241457,6.0,2.0,30.0,-0.1573,0.0
604,18.484,-3.26,-21.7332352511585,-1.7721027522910202,-21.73323525302111,-1.7721027522909998,-5.861095204347099,1.0,2.0,35.0,1.7573,0.3190707355261396
605,-0.8429999999999999,5.144,-31.262640732202296,-2.07405986361822,-31.2626407321623,-2.074059863618169,-8.431018739419851,2.0,0.0,41.0,2.9901,0.4212567725575132
606,0.9620000000000001,-0.305,-29.437469002303292,-1.03976867689541,-29.437469002303292,-1.03976867689541,-8.66344211311131,4.0,0.0,39.0,2.2491,3.01624921809193
607,1.849,-0.536,-26.4911016218102,-0.210103085822212,-26.4911016218102,-0.21010308582224,-8.021322956373549,3.0,0.0,29.0,1.5904,1.4198367555011615
608,1.993,-0.517,-23.320424829358693,0.0,-23.32042482936589,0.0,-7.293958952607629,8.0,0.0,25.0,1.8745,1.0029842376907048
609,-0.1,2.208,-23.6067131026066,-1.4116308268257298,-23.6067131025629,-1.41163082682569,-6.9474516450193695,4.0,0.0,33.0,1.8584,1.8044214021693563
610,8.272999999999998,1.179,-16.5168909236563,-0.791567420303252,-16.5168909236563,-0.7915674203032809,-4.73955046246679,2.0,0.0,27.0,1.9278,1.1169286696832244
611,-0.695,2.099,-34.2439788266784,-1.2589891332762002,-34.2439788266784,-1.2589891332762002,-10.0779971357023,4.0,0.0,32.0,1.9075,4.567293767328613
612,-1.847,3.675,-39.3986826857363,-1.56491025291682,-39.398682685747204,-1.5649102529167698,-11.051680889456,5.0,0.0,38.0,3.063,4.9953555001080945
613,3.947,1.165,-29.8974159407662,-1.8323413537141,-29.897415940722603,-1.83234135371409,-8.062840123329307,2.0,0.0,20.0,2.9901,0.8237066383528957
614,-1.534,1.275,-38.605317052843,-1.5502965345626296,-38.60531705285389,-1.55029653456259,-11.0778626036343,3.0,0.0,37.0,2.3124,4.396546753260308
615,-1.3159999999999998,4.067,-26.78361138637409,-1.7852082953541697,-26.7836113864178,-1.7852082953541801,-7.22309837617968,2.0,0.0,31.0,2.9901,4.8648680333683645
616,1.3219999999999998,-1.92,-23.976467029198805,1.4210854715202e-14,-23.976467029235202,0.0,-8.13889963238951,5.0,1.0,36.0,-0.4138,0.0
617,0.159,4.284,-40.3399829311456,-1.23979304622304,-40.3399829311456,-1.23979304622304,-11.3157239798408,3.0,0.0,41.0,2.0069999999999997,8.515936500148326
618,-0.6809999999999999,2.332,-37.369674009522,-1.25812315695958,-37.36967400950381,-1.25812315695963,-10.9978886955941,4.0,0.0,32.0,1.9075,0.30635201746134266
619,1.357,-1.575,-22.91702244048429,-4.2632564145606005e-14,-22.9170224404952,0.0,-7.7792672827558125,5.0,1.0,35.0,-0.4138,0.0
620,0.506,-1.048,-20.5169193951115,-4.2632564145606005e-14,-20.5169193950715,0.0,-6.964543505066088,4.0,0.0,29.0,-0.9683,1.61617527746094
621,1.2670000000000001,3.2939999999999996,-24.67691029526969,-1.3212734835368996,-24.676910295269398,-1.3212734835369295,-6.654955827710888,7.0,0.0,31.0,3.3147,0.0
622,2.309,-0.5539999999999999,-53.056015186641204,-2.1206996076045894,-53.056015186641204,-2.1206996076045894,-14.063556643179998,2.0,0.0,47.0,3.7385,2.4551964446044847
623,1.662,-0.857,-23.7618155095442,-1.47503444424956,-23.7618155095442,-1.47503444424959,-6.81849412264451,4.0,0.0,31.0,2.5228,2.914333093369523
624,3.718,-0.225,-17.3494431182698,1.4210854715202e-14,-17.3494431182298,0.0,-5.4264074038629495,8.0,0.0,34.0,1.8745,0.0
625,2.688,-0.5870000000000001,-22.199975356320095,2.8421709430404e-14,-22.1999753563198,0.0,-6.9435145449858,8.0,0.0,33.0,1.8745,0.3681203308694461
626,-1.499,-0.866,-24.8192580890991,-1.46358906665601,-24.819258089059105,-1.4635890666560598,-8.05966203714982,6.0,0.0,33.0,0.3302,4.958868385652808
627,0.506,-1.036,-16.4002733081579,-1.4210854715202e-14,-16.400273310020594,0.0,-5.56713289895047,4.0,0.0,29.0,-0.9683,1.0609421213835897
628,0.48700000000000004,-0.7209999999999999,-31.6251480304782,-4.2632564145606005e-14,-31.625148030510893,0.0,-10.2697672946331,6.0,1.0,30.0,0.1662,0.1257950594505053
629,0.966,3.122,-28.772649806695004,-1.4341967703816296,-28.772649806655,-1.43419677038159,-7.906621743092179,7.0,0.0,33.0,3.1092,1.6113730013908858
630,3.0069999999999997,-1.665,7.1096353303400965,1.4210854715202e-14,7.10963533030008,0.0,2.30874177480303,6.0,1.0,44.0,0.1662,1.7526568960287312
631,-1.093,5.457000000000002,-37.16561156484021,-1.4823403635412098,-37.165611564814796,-1.48234036354125,-10.6647366198751,3.0,0.0,42.0,2.3124,6.366095522099546
632,-1.182,2.6460000000000004,-33.276089154976894,-1.48828300871187,-33.2760891550133,-1.48828300871189,-9.79314737018722,4.0,0.0,33.0,1.9075,1.0604445314942987
633,0.449,-1.129,-20.4775776734532,1.4210854715202e-14,-20.477577673489602,0.0,-6.951188813419819,4.0,0.0,29.0,-0.9683,0.0
634,1.7819999999999998,2.305,-30.870027836473998,-1.6131860465248,-30.87002783651409,-1.6131860465248,-8.858207963289908,2.0,0.0,42.0,1.9278,1.6569920085858192
635,0.297,2.568,-31.45389892427189,-1.37960893296763,-31.453898924282804,-1.3796089329676395,-9.025750783363268,5.0,0.0,38.0,2.3446,2.9859812696888763
636,1.171,-0.363,-27.7766480738283,-0.818613897711529,-27.776648073853693,-0.818613897711543,-8.41057756021257,3.0,0.0,31.0,1.5904,0.6383862160639099
637,-1.2990000000000002,2.715,-31.4128568610395,-1.37779237591775,-31.412856861083107,-1.3777923759177801,-8.811585722891552,3.0,0.0,41.0,2.0069999999999997,7.139013367852353
638,5.399,7.2010000000000005,-31.96529440236549,-1.81217418114846,-31.96529440232189,-1.8121741811484493,-8.21651409983804,2.0,0.0,28.0,3.4462,0.0
639,3.205,0.289,-30.09445899929049,-1.16231190380005,-30.094458999334197,-1.1623119038000602,-8.441763397368318,5.0,0.0,33.0,3.063,2.719087180629417
640,-0.552,4.578,-24.703067935141,-1.7869203808069,-24.703067935180997,-1.7869203808069196,-6.662010111890629,2.0,0.0,32.0,2.9901,0.924760755703478
641,5.667000000000002,3.283,-31.669766803272104,-1.2738247852774098,-31.669766805134696,-1.2738247852773998,-8.540813927993291,6.0,2.0,37.0,0.5071,0.0
642,4.706,3.06,-30.0989736618722,-2.13810210454274,-30.098973661854004,-2.1381021045427797,-8.117196917378651,2.0,0.0,29.0,2.9901,0.13079832419796486
643,-0.547,0.8029999999999999,-28.1040546337572,-1.33638020557161,-28.104054633739,-1.33638020557166,-8.27101849157694,4.0,0.0,31.0,2.1122,0.0
644,1.402,1.159,-24.533543632685884,-1.1214388575568401,-24.533543632722306,-1.1214388575568501,-6.616292202676591,7.0,2.0,32.0,0.3289,0.0
645,-0.20800000000000002,4.386,-24.263413571585307,-1.55149889286831,-24.263413571585307,-1.5514988928683398,-6.962428555456799,3.0,0.0,40.0,2.3124,2.1387221128644813
646,1.514,-0.21899999999999997,-22.7382895751762,0.0,-22.738289575216196,0.0,-7.718595756380358,3.0,3.0,32.0,-3.6119,0.0
647,0.9640000000000001,3.801,-28.112003878348304,-0.7439767984749182,-28.1120038783884,-0.7439767984749182,-8.512120986067508,3.0,0.0,30.0,1.5904,0.0
648,3.245,0.81,-31.314082878878303,-1.14365883460918,-31.31408287890369,-1.1436588346091998,-8.78387874243908,5.0,0.0,34.0,3.063,3.8512315668304606
649,2.752,-0.77,-28.160748036138106,-1.4210854715202e-14,-28.160748036094407,0.0,-9.144758117660649,6.0,1.0,36.0,0.1662,0.19038867311692367
650,-0.27,1.607,-11.200849968008695,-1.3466376164141296,-11.200849969871301,-1.3466376164141105,-3.3915401579719107,3.0,0.0,33.0,1.7929,0.1626133310830037
651,0.8519999999999999,0.11,-10.357837660409102,2.8421709430404e-14,-10.357837660409102,0.0,-3.51600596634987,4.0,0.0,24.0,-0.9683,2.0256862858721445
652,6.5939999999999985,2.719,-40.1064787356518,-1.3114778231836095,-40.1064787356336,-1.3114778231836497,-10.8160560295894,6.0,2.0,35.0,0.5071,0.0
653,-0.08,-0.941,-19.949697005876292,2.8421709430404e-14,-19.949697005876,0.0,-6.771997785565089,4.0,1.0,22.0,-1.6156,0.9920787147128172
